;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem
3183,183,27.9,107.2,3.84,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,2.4,1.7,0,0,0,0,66905,0
3184,184,21.4,101.1,4.73,3.1,0.3,0.8,2,9.2,0.1,0.1,0.5,0.2,0.1,0.2,1.2,0.5,0,0,4.8,1.3,0,0,0,0,66905,0
3185,185,26.7,60.3,2.26,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,3.6,1.6,0,0,0,0,66905,0
3186,186,3.1,9.1,2.91,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,2.4,0.2,0,0,0,0,66905,0
3187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3188,188,17.9,36.7,2.05,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,3.6,1.1,0,0,0,0,66905,0
3189,189,41.6,110.5,2.66,0,0,0,0,30.6,0,0,0,0,0,0,0,0,27,0,1.2,2.4,0,0,0,0,66905,0
3190,190,21,68.7,3.27,16,0.2,0.7,15.1,22.7,0.1,0.1,0.5,0.2,0.1,0.2,0.2,14.6,0,0,5.4,1.3,0,0,0,0,69398,0
3191,191,21.5,78.8,3.66,5.2,1.1,1.5,2.6,6.5,1.1,0,0.2,1.3,2.3,0.1,0.1,0.2,0,0,0,1.3,0,0,0,0,66905,0
3192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53599,0
3193,193,67.5,216.3,3.21,184.6,3.8,10.8,170,194,2.1,1.7,7.4,3.4,1.2,3.2,2.4,163.2,0,0,5.4,4,0,0,0,0,91839,0
3194,194,116.3,143.9,1.24,0,0,0,0,51.5,0,0,0,0,0,0,0,0,0,0,44.3,7.2,0,0,0,0,66905,0
3195,195,8.5,27.3,3.22,63.9,10.9,44,8.9,91.1,9.8,1.1,41.8,2.3,0.8,2.1,1.6,4.5,23.1,0,3.6,0.5,0,0,0,0,76558,0
3196,196,15.3,72.2,4.73,4.2,0.4,1.2,2.6,6.3,0.2,0.2,0.8,0.4,0.1,0.4,1.3,0.8,0,0,1.2,0.9,0,0,0,0,91839,0
3197,197,83.4,305.5,3.66,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,31.2,5.2,0,0,0,0,66905,0
3198,198,200.4,605.6,3.02,109.3,2.3,6.8,100.2,121.6,1.3,1.1,4.5,2.3,0.7,8,83.9,7.5,0,0,0.6,11.7,0,0,0,0,91689,0
3199,199,17.7,60.7,3.43,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,2.4,1.1,0,0,0,0,76558,0
3200,200,15.7,49.3,3.15,22.3,2.6,7.5,12.1,25,1.4,1.2,5.2,2.4,0.9,2.2,1.7,7.3,0,0,1.8,0.9,0,0,0,0,66905,0
3201,201,32.4,82.6,2.55,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,7.2,2,0,0,0,0,66905,0
3202,202,31,90.7,2.93,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,0,0,66905,0
3203,203,13.3,43.5,3.27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0,0,0,0,76558,0
3204,204,26.6,93.9,3.53,17.6,0.3,1.8,15.5,23.4,0.2,0.1,0.6,1.2,0.1,0.2,0.2,15,0,0,4.2,1.6,0,0,0,0,66905,0
3205,205,50.5,140.8,2.79,35.8,0,0,35.8,41.8,0,0,0,0,0,30.9,0,4.9,0,0,3,3,0,0,0,0,66905,0
3206,206,13,29.1,2.24,8.3,0,8.3,0,10.9,0,0,8.3,0,0,0,0,0,0,0,1.8,0.8,0,0,0,0,66905,0
3207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3210,210,4,13.6,3.43,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,66905,0
3211,211,123.8,358.4,2.9,8.3,0.3,0.9,7.1,119.7,0.2,0.1,0.6,0.3,0.1,6.3,0.2,0.5,96.3,0,7.8,7.3,0,0,0,0,76558,496
3212,212,134.8,398.5,2.96,19.5,4.9,10.2,4.4,35.9,4.6,0.3,1.1,9.1,2.5,0.5,0.4,1,0,0,8.4,8,0,0,0,0,76558,0
3213,213,54.5,162.7,2.99,12.2,0.2,0.7,11.3,29.3,0.1,0.1,0.4,0.2,8.4,0.2,0.1,2.6,0,0,13.8,3.3,0,0,0,0,76558,0
3214,214,22.4,65.8,2.93,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,7.2,1.4,0,0,0,0,76558,0
3215,215,9.8,19.7,2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,76558,0
3216,216,6.9,24.1,3.5,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,76558,0
3217,217,8,32.5,4.06,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,76558,0
3218,218,4.9,14.3,2.92,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,76558,0
3219,219,4,13.7,3.43,1.2,0,1.1,0.1,1.4,0,0,0,1.1,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3220,220,4,14.8,3.68,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3221,221,0,0,0,866.8,71.2,526.5,269.1,886.5,38.8,32.3,369.5,157,28.6,59.3,44.3,136.9,0,0,19.8,0,0,0,0,0,51492,0
3222,222,3.1,10,3.26,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3224,224,3.1,6.9,2.24,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3225,225,47.2,150.7,3.19,19.3,0.7,1.9,16.7,22.1,0.4,0.3,1.3,0.6,0.2,0.6,0.4,15.5,0,0,0,2.8,0,0,0,0,76558,0
3226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3227,227,0,0,0,1000.5,1.5,994,5.1,1000.5,0.8,0.6,2.8,991.2,0.4,1.2,0.9,2.5,0,0,0,0,0,0,0,0,51492,0
3228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3229,229,24.5,63.1,2.58,306.1,35,178.2,92.9,328.1,14.3,20.7,152.4,25.8,8.4,21.7,16.2,46.7,0,0,20.4,1.6,0,0,0,0,51492,0
3230,230,41.1,51.7,1.26,0,0,0,0,27.9,0,0,0,0,0,0,0,0,0,0,25.2,2.7,0,0,0,0,51492,0
3231,231,86.1,251.9,2.92,110.2,33,35.4,41.9,118.8,21.1,11.9,22.6,12.8,3.8,9.7,7.3,21.1,0,0,3.6,5,0,0,0,0,51492,0
3232,232,31.7,107.2,3.38,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,14.4,2,0,0,0,0,51492,0
3233,233,138.3,449.6,3.25,58.4,1.4,6.1,50.9,70.1,0.8,0.7,2.8,3.3,0.5,39.6,0.9,10,0,0,3.6,8.1,0,0,0,0,51492,0
3234,234,30.8,69.2,2.24,5.3,0.6,2.7,2,7.7,0.3,0.3,1.1,1.6,0.2,0.5,0.3,1,0,0,0.6,1.8,0,0,0,0,51492,0
3235,235,7.9,29.1,3.68,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,63717,0
3236,236,4,15.7,3.94,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3237,237,7.9,26,3.3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,51492,0
3238,238,2.9,11.6,3.94,4.2,0.1,3.7,0.4,4.4,0.1,0.1,0.2,3.4,0,0.1,0.1,0.2,0,0,0,0.2,0,0,0,0,63717,0
3239,239,5,13.5,2.72,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3240,240,3.1,4.9,1.56,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3241,241,4.1,8.8,2.15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3242,242,4.1,18.2,4.45,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3243,243,27.5,86.5,3.15,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.6,1.6,0,0,0,0,51492,0
3244,244,14.7,44.9,3.05,0,0,0,0,51,0,0,0,0,0,0,0,0,50.1,0,0,0.9,0,0,0,0,63717,0
3245,245,9.9,34.8,3.53,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,63717,0
3246,246,14.9,63.7,4.28,170.7,0,170.7,0,214,0,0,170.7,0,0,0,0,0,42.4,0,0,0.9,0,0,0,0,51492,0
3247,247,4,12.6,3.17,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3248,248,6,23.5,3.94,25.5,0.3,0.7,24.5,25.8,0.1,0.1,0.5,0.2,0.1,0.2,0.2,24,0,0,0,0.3,0,0,0,0,63717,0
3249,249,20.6,60.1,2.92,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,51492,0
3250,250,10.9,25.7,2.36,0,0,0,0,112.3,0,0,0,0,0,0,0,0,111.7,0,0,0.6,0,0,0,0,51492,0
3251,251,4,10.7,2.66,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3254,254,21.7,81.3,3.75,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,51492,0
3255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3256,256,17.8,66.9,3.77,3.1,0,0,3.1,4.1,0,0,0,0,0,0,3.1,0,0,0,0,1,0,0,0,0,51492,0
3257,257,25.6,63.6,2.49,7.4,0.7,1.9,4.9,171.3,0.4,0.3,1.3,0.6,0.2,0.6,0.4,3.7,161.8,0,0.6,1.5,0,0,0,0,63717,0
3258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
3260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3262,262,61.3,184.4,3.01,149.8,58.9,41.8,49.1,222.9,38.8,20.1,35.1,6.7,1.5,36.6,2.8,8.2,61.7,0,7.8,3.7,0,0,0,0,48456,24
3263,263,7.8,18.9,2.41,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,48456,0
3264,264,7,16.3,2.34,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,48456,0
3265,265,1,2.9,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3266,266,2.1,8.2,3.94,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3267,267,4.9,13.4,2.72,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64953,0
3268,268,5.9,11.2,1.9,9,0.8,5.5,2.7,82.5,0.4,0.3,1.5,4.1,0.2,0.6,0.5,1.4,73.2,0,0,0.3,0,0,0,0,48456,0
3269,269,2,5.9,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3270,270,4.1,20.4,4.96,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
3271,271,2,5.8,2.92,2.2,0,2.2,0,2.3,0,0,0,2.2,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3272,272,1,3,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3273,273,2,5.8,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3274,274,1,4.1,3.94,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3275,275,96,271.5,2.83,19.9,0.6,5.2,14.1,36.4,0.3,0.3,1.1,4.1,0.2,12.5,0.4,1,0,0,10.8,5.7,0,0,0,0,64953,0
3276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3278,278,2,5.8,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64953,0
3281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64953,0
3283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64953,0
3284,284,0,0,0,733.2,0,663.9,69.3,733.2,0,0,663.9,0,69.3,0,0,0,0,0,0,0,0,0,0,0,64953,0
3285,285,5.9,7,1.2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64953,0
3286,286,2,8.9,4.45,333.1,0,333.1,0,337,0,0,333.1,0,0,0,0,0,3.9,0,0,0.1,0,0,0,0,64953,0
3287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3288,288,13.7,16.4,1.2,10.8,0.7,7.6,2.5,11.6,0.4,0.3,1.4,6.2,0.2,0.6,0.4,1.3,0,0,0,0.8,0,0,0,0,48456,0
3289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
3290,290,13.7,26,1.9,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,63717,0
3291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3294,294,55.8,146.9,2.63,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,48456,0
3295,295,18.6,62.4,3.35,14.7,0.1,0.3,14.3,15.8,0.1,0.1,0.2,0.1,0,14,0.1,0.2,0,0,0,1.1,0,0,0,0,48456,0
3296,296,27.5,82.2,2.99,0,0,0,0,20.1,0,0,0,0,0,0,0,0,0,18.5,0,1.6,0,0,0,0,48456,0
3297,297,22.6,57.9,2.56,2.1,0.1,0.4,1.5,6.4,0.1,0.1,0.3,0.1,0,0.1,1.1,0.2,0,3.1,0,1.3,0,0,0,0,48456,0
3298,298,3.9,7.4,1.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
3299,299,2.9,6.6,2.24,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
30001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
30002,2,14.9,81.7,5.48,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,2.4,0.9,0,0,0,0,66905,0
30003,3,14.9,61.9,4.17,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,0,0,51492,0
30004,4,3.9,12.9,3.32,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,0,0,51492,0
30005,5,58.1,172.5,2.97,6.6,0.6,1.7,4.3,16.1,0.3,0.3,1.2,0.5,0.2,0.5,2.5,1.1,0,0,6,3.5,0,0,0,0,68948,0
30006,6,6,19.3,3.23,4.4,0,4.4,0,6,0,0,0,4.4,0,0,0,0,0,0,1.2,0.4,0,0,0,0,51492,0
30007,7,44,126.8,2.88,49.5,4.2,26,19.3,138.1,2.7,1.5,6.4,19.6,1.1,2.8,2.1,13.4,84.8,0,1.2,2.6,0,0,0,0,51492,0
30008,8,46.1,150.3,3.26,43.5,10.7,0.6,32.2,49.2,10.6,0.1,0.4,0.2,29.7,0.2,0.1,2.2,0,0,3,2.7,0,0,0,0,71055,0
30009,9,22.7,27.3,1.2,64.6,1.8,56.2,6.5,73.7,1,0.8,3.6,52.6,0.6,1.5,1.1,3.3,0,0,7.8,1.4,0,0,0,0,51492,0
30010,10,17.8,59.5,3.34,52.6,0,52.6,0,54.9,0,0,0,52.6,0,0,0,0,0,0,1.2,1.1,0,0,0,0,51492,0
30011,11,5.4,15.9,2.97,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.8,0.3,0,0,0,0,71342,0
30012,12,16.2,55.8,3.45,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,2.4,1,0,0,0,0,71342,0
30013,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30014,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30015,15,1,2.9,2.95,281.5,13.4,213.7,54.4,303.8,7.4,6,114.1,99.6,4.3,11.1,8.3,30.7,19.3,0,3,0.1,0,0,0,0,66905,0
30016,16,7.4,21.8,2.95,66.9,0,43.3,23.6,75.8,0,0,0.4,42.8,0,0,0,23.6,0,0,8.4,0.5,0,0,0,0,68948,0
30017,17,7.2,39.6,5.53,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,2.4,0.4,0,0,0,0,71342,0
30018,18,0,0,0,736.4,31.7,592.2,112.5,743.6,17.5,14.3,438.4,153.8,10.1,26.3,19.6,56.5,0,0,7.2,0,0,0,0,0,71342,0
30019,19,172.9,604.4,3.5,42.2,13.8,16.1,12.3,64.4,12.2,1.6,6.7,9.5,1.1,2.9,2.1,6.2,0,0,12,10.2,0,0,0,0,68948,0
30020,20,156.1,402.2,2.58,111.3,17.4,29.1,64.8,138.6,12.9,4.5,19.3,9.8,3.2,8.3,6.2,47.1,0,0,18,9.3,0,0,0,0,79483,0
30021,21,0,0,0,432.2,13.8,369.2,49.2,435.2,7.6,6.2,336.9,32.3,4.4,11.5,8.6,24.7,0,0,3,0,0,0,0,0,68948,0
30022,22,11.3,33.4,2.95,50.5,5.7,23.9,20.9,65.1,3,2.7,18.8,5.1,1.9,4.8,3.6,10.5,0,0,13.8,0.8,0,0,0,0,68948,0
30023,23,23.6,106.3,4.5,123,12,67.6,43.4,151,6.5,5.5,40,27.6,3.9,10.1,7.5,21.8,0,0,26.4,1.6,0,0,0,0,68948,0
30024,24,110,447.4,4.07,7,0.8,2.3,4,29.2,0.4,0.4,1.6,0.7,0.3,0.7,1.6,1.5,0,0,15.6,6.6,0,0,0,0,68948,0
30025,25,295.1,856.3,2.9,150.4,6.6,11.5,132.2,173.1,4.8,1.8,7.9,3.7,1.3,104.1,16.5,10.3,0,0,5.4,17.3,0,0,0,0,61738,457
30026,26,183,362.3,1.98,177.9,11.4,22.6,143.9,189.2,10.8,0.7,10.5,12.1,0.5,43.4,76.1,23.9,0,0,0.6,10.7,0,0,0,0,54266,515
30027,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30028,28,31.9,61.4,1.92,200.6,18.6,115.1,66.9,250.8,10,8.5,98.4,16.7,6.1,15.5,11.6,33.6,0,0,47.9,2.3,0,0,0,0,71342,0
30029,29,159.5,458.5,2.87,3,0.3,1.8,0.9,27.5,0.1,0.1,0.5,1.4,0.1,0.2,0.2,0.5,0,0,15,9.5,0,0,0,0,71342,0
30030,30,309.3,823.1,2.66,83.3,7.7,3.8,71.8,101.4,7.7,0,0,3.8,32.7,0,30.5,8.6,0,0,0,18.1,0,0,0,0,50633,0
30031,31,196.7,501.9,2.55,180.2,52.9,56.9,70.4,194.8,1.9,51,56.9,0,30.3,0,0,40.1,0,0,3,11.6,0,0,0,0,48874,0
30032,32,116.2,362.4,3.12,3,0.3,1.8,0.9,18.3,0.1,0.1,0.5,1.4,0.1,0.2,0.2,0.5,0,0,8.4,6.9,0,0,0,0,54597,0
30033,33,144.1,500.1,3.47,10.5,0.4,8.8,1.3,26.2,0.2,0.2,0.7,8.1,0.1,0.3,0.2,0.7,0,0,7.2,8.5,0,0,0,0,47880,0
30034,34,173.3,496.8,2.87,16.4,0.9,11.2,4.3,26.6,0.9,0,11.2,0,4.3,0,0,0,0,0,0,10.2,0,0,0,0,72580,0
30035,35,257.1,720.3,2.8,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,0,0,69784,0
30036,36,97.3,201.7,2.07,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,11.4,5.8,0,0,0,0,79483,0
30037,37,7.4,14.2,1.92,35,4,11.4,19.6,46.9,2.1,1.9,7.8,3.6,1.3,3.4,2.6,12.3,0,0,11.4,0.5,0,0,0,0,71342,0
30038,38,1.5,4.4,2.95,1210.9,9.8,1160.1,41.1,1214,5.4,4.4,1151.3,8.7,3.1,14.4,6.1,17.5,0,0,3,0.1,0,0,0,0,71342,0
30039,39,62.6,175.9,2.81,173,14,13,146,183.9,11.9,2.1,8.9,4.1,1.5,3.8,5.1,135.5,0,0,7.2,3.7,0,0,0,0,63775,0
30040,40,338.7,787.8,2.33,258.6,24.3,15.8,218.4,279,23.6,0.8,3.3,12.5,49.1,74.2,28.8,66.4,0,0,0.6,19.8,0,0,0,0,44064,0
30041,41,107.7,251.6,2.34,526,173.4,86.9,265.7,538.3,159.5,13.9,59.4,27.5,9.8,25.6,44.9,185.4,0,0,6,6.3,0,0,0,0,37413,0
30042,42,63.6,225.7,3.55,81.6,0,0,81.6,89.6,0,0,0,0,1.9,0,0,79.8,0,0,4.2,3.8,0,0,0,0,37413,0
30043,43,187.8,653.5,3.48,80.7,0.4,1.5,78.8,103.8,0.2,0.2,0.8,0.7,0.1,34.6,43.3,0.8,0,0,12,11.1,0,0,0,0,69838,0
30044,44,134.9,402.3,2.98,0,0,0,0,21.8,0,0,0,0,0,0,0,0,0,0,13.8,8,0,0,0,0,79596,0
30045,45,100.3,315.5,3.14,25.8,0,0,25.8,58.9,0,0,0,0,25.8,0,0,0,0,0,27,6.1,0,0,0,0,79606,0
30046,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79606,0
30047,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30048,48,6.9,25.6,3.73,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,1.8,0.4,0,0,0,0,71342,0
30049,49,0,0,0,230.5,96.3,59.3,75,235.9,62.1,34.1,40.5,18.8,6.8,17.5,13,37.7,0,0,5.4,0,0,0,0,0,71342,0
30050,50,22.7,67,2.95,397.4,27.2,106.7,263.5,431.4,14.9,12.2,58.1,48.6,36.3,109.9,67.7,49.7,0,0,32.4,1.6,0,0,0,0,71342,0
30051,51,23.9,115.1,4.81,78,3.1,39.2,35.7,100,1.7,1.4,13.6,25.7,13.9,2.6,13.7,5.5,0,0,20.4,1.6,0,0,0,0,53556,0
30052,52,46,106.7,2.32,1800.3,0,96.4,1703.9,1803,0,0,96.4,0,0,0,11.2,1692.7,0,0,0,2.7,0,0,0,0,36260,0
30053,53,215.5,579.2,2.69,1237.2,216.5,28,992.7,1253.5,182.4,34.1,0,28,50.7,309.7,56.6,575.7,0,0,3.6,12.7,0,0,0,0,36260,0
30054,54,166.7,406.7,2.44,646.6,51.5,21.7,573.4,660.6,7.2,44.2,15.3,6.4,77.4,202.3,77.7,216,0,0,4.2,9.8,0,0,0,0,40402,0
30055,55,154.4,411.7,2.67,210.5,0,0,210.5,222,0,0,0,0,1.6,193.5,0,15.4,0,0,2.4,9.1,0,0,0,0,40402,0
30056,56,32.8,84.5,2.58,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.4,1.9,0,0,0,0,79606,0
30057,57,77.4,170.2,2.2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5.4,4.6,0,0,0,0,79606,0
30058,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79606,0
30059,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30060,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30061,61,212.5,613.4,2.89,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,15.6,12.6,0,0,0,0,52227,0
30062,62,195.4,647.7,3.31,50.6,5.5,13,32.1,69.8,3.4,2.1,8.9,4.1,1.5,3.8,2.9,23.9,0,0,7.8,11.5,0,0,0,0,52635,0
30063,63,19.6,72.4,3.7,194.3,0,0,194.3,196.7,0,0,0,0,0,194.3,0,0,0,0,1.2,1.2,0,0,0,0,53556,0
30064,64,206.4,634.7,3.08,144.9,78.8,18.5,47.6,161.8,3.6,75.1,12.6,5.9,2.1,5.4,4.1,36,0,0,4.8,12.1,0,0,0,0,52227,0
30065,65,265.3,755.5,2.85,68.3,30,1,37.3,83.8,29.8,0.2,0.7,0.3,0.1,4.4,0.9,31.8,0,0,0,15.5,0,0,0,0,53556,0
30066,66,162.5,329.8,2.03,130.8,58.6,7.3,64.9,140.9,35.9,22.7,5,2.3,0.8,2.1,9.2,52.7,0,0,0.6,9.5,0,0,0,0,44338,0
30067,67,137,371.6,2.71,113.8,60,0,53.8,121.8,60,0,0,0,2.1,0,0.3,51.4,0,0,0,8,0,0,0,0,42956,0
30068,68,174.2,414.9,2.38,36.2,0,0,36.2,46.4,0,0,0,0,0,0,17.6,18.7,0,0,0,10.2,0,0,0,0,44041,0
